date,username,text,party,labels,year,era,is_edge_case,pred_leaning,pred_stance,confidence,reasoning,raw_response,parse_error,triage_action,mode
2022-11-11 00:39:58,RepDebDingell,"Today marks 247 years of the 
 
To our nation’s brave Marines & their families, thank you for your many sacri…",Democrat,1,2022,biden-era,False,Republican,Establishment,45,"Generic patriotic tribute to Marines lacks distinctive partisan markers, though Republican senators typically emphasize military gratitude more frequently in public messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""Generic patriotic tribute to Marines lacks distinctive partisan markers, though Republican senators typically emphasize military gratitude more frequently in public messaging.""
}",False,flag_for_review,zero-shot
2021-05-14 18:22:29,JohnBoozman,Pleased I had an opportunity to stop by  HS today w/  Mayor Sprouse and  Superintendent Dr. Cleveland to get an update. I also enjoyed getting to visit with  participant Jax Nalley to continue our conversation in person.,Republican,0,2021,biden-era,False,Republican,Establishment,25,"The tweet describes routine constituent engagement and local school visits without partisan messaging, making it difficult to classify with confidence.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 25,
  ""reasoning"": ""The tweet describes routine constituent engagement and local school visits without partisan messaging, making it difficult to classify with confidence.""
}",False,flag_for_review,zero-shot
2022-03-03 18:41:51,RepGarbarino,"This week I introduced the Cybersecurity Grants For Schools Act, which would authorize the Director of  to…",Republican,0,2022,biden-era,False,Democrat,Establishment,25,"The tweet is incomplete and focuses on routine legislative work (school cybersecurity grants), providing insufficient partisan or ideological signals for high-confidence classification.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 25,
  ""reasoning"": ""The tweet is incomplete and focuses on routine legislative work (school cybersecurity grants), providing insufficient partisan or ideological signals for high-confidence classification.""
}",False,flag_for_review,zero-shot
2022-08-18 00:19:09,RepGregStanton,Our Colorado River is in a crisis and talks among states to fairly spread the pain of much-needed cutbacks are goin…,Democrat,1,2022,biden-era,False,Democrat,Establishment,45,"The tweet addresses water resource management through interstate negotiation, suggesting a pragmatic approach to environmental policy, but lacks sufficient partisan markers for high confidence classification.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet addresses water resource management through interstate negotiation, suggesting a pragmatic approach to environmental policy, but lacks sufficient partisan markers for high confidence classification.""
}",False,flag_for_review,zero-shot
2021-02-25 19:48:59,lisamurkowski,"The complex landscape of Alaska Native representation includes the federally recognized tribes, Alaska Native corporations, and Alaska Native regional non-profit organizations. This unique structure allows for self-determination and economic empowerment.",Republican,0,2021,biden-era,True,Democrat,Establishment,35,"The focus on federal recognition, self-determination, and structured tribal governance suggests establishment Democratic values around indigenous policy, though the moderate tone and lack of partisan language limits confidence.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 35,
  ""reasoning"": ""The focus on federal recognition, self-determination, and structured tribal governance suggests establishment Democratic values around indigenous policy, though the moderate tone and lack of partisan language limits confidence.""
}",False,flag_for_review,zero-shot
2021-12-18 23:18:07,SenRonJohnson,Wishing  good luck in the championship game tonight. Go get em Bucky!,Republican,0,2021,biden-era,False,Unknown,Unknown,0,"This tweet contains no political content and is purely a sports support message, making political classification impossible.","{
  ""leaning"": ""Unknown"",
  ""stance"": ""Unknown"",
  ""confidence"": 0,
  ""reasoning"": ""This tweet contains no political content and is purely a sports support message, making political classification impossible.""
}",False,flag_for_review,zero-shot
2021-05-11 16:53:58,lisamurkowski,The message I shared during an August hearing for the Senate Energy and Natural Resources Committee on the importance of improving the #cybersecurity of the #energy sector remains true today.,Republican,0,2021,biden-era,True,Unknown,Establishment,25,"The tweet discusses committee work on energy sector cybersecurity, which is non-partisan technical governance with no clear ideological signaling that would reliably indicate party affiliation.","{
  ""leaning"": ""Unknown"",
  ""stance"": ""Establishment"",
  ""confidence"": 25,
  ""reasoning"": ""The tweet discusses committee work on energy sector cybersecurity, which is non-partisan technical governance with no clear ideological signaling that would reliably indicate party affiliation.""
}",False,flag_for_review,zero-shot
2021-04-14 19:10:47,LindseyGrahamSC,"Press conference on President Bidens decision to withdraw all troops from Afghanistan. :30 pm Senate Radio-TV Gallery Washington, DC",Republican,0,2021,biden-era,False,Republican,Establishment,35,"The tweet announces a press conference criticizing Biden's Afghanistan withdrawal, suggesting Republican opposition, but the neutral announcement format and lack of explicit partisan language limit confidence in classification.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 35,
  ""reasoning"": ""The tweet announces a press conference criticizing Biden's Afghanistan withdrawal, suggesting Republican opposition, but the neutral announcement format and lack of explicit partisan language limit confidence in classification.""
}",False,flag_for_review,zero-shot
2023-01-04 17:00:30,DonaldNorcross,"I’m proud that my bill, the BRAVE Act, was included in the FY23 omnibus to support those men and women who defend o…",Democrat,1,2023,biden-era,False,Republican,Establishment,45,"Support for military funding through omnibus legislation is bipartisan, but the formal legislative approach and emphasis on defense spending align slightly with traditional Republican priorities, though insufficient context limits confidence.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""Support for military funding through omnibus legislation is bipartisan, but the formal legislative approach and emphasis on defense spending align slightly with traditional Republican priorities, though insufficient context limits confidence.""
}",False,flag_for_review,zero-shot
2023-02-11 17:11:39,RepTenney,My weekly newsletter is out! Click the link to read more about my work in Washington and across #NY24.,Republican,0,2023,biden-era,False,Democrat,Establishment,25,"The tweet is too generic and non-political to classify with confidence; it only mentions a newsletter about work in Washington and New York, with no ideological content.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 25,
  ""reasoning"": ""The tweet is too generic and non-political to classify with confidence; it only mentions a newsletter about work in Washington and New York, with no ideological content.""
}",False,flag_for_review,zero-shot
2021-11-12 17:24:14,maziehirono,"A true patriot,  is the definition of perseverance and strength. It is an honor to call her my colleague in the Senate, and more importantly, my dear friend.",Democrat,1,2021,biden-era,False,Unknown,Establishment,25,"The tweet expresses collegial respect and friendship without partisan content, policy positions, or identifying characteristics that would indicate party affiliation.","{
  ""leaning"": ""Unknown"",
  ""stance"": ""Establishment"",
  ""confidence"": 25,
  ""reasoning"": ""The tweet expresses collegial respect and friendship without partisan content, policy positions, or identifying characteristics that would indicate party affiliation.""
}",False,flag_for_review,zero-shot
2022-10-18 17:57:37,RepSchneider,Honored to speak with  President Brett Hart at the Eco Skies Alliance Summit about our work to pass my Susta…,Democrat,1,2022,biden-era,False,Democrat,Populist,25,The tweet mentions environmental sustainability work but lacks sufficient partisan or ideological markers for reliable classification.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 25,
  ""reasoning"": ""The tweet mentions environmental sustainability work but lacks sufficient partisan or ideological markers for reliable classification.""
}",False,flag_for_review,zero-shot
